"county","proficiency_lp","proficiency_mt","classroom","classroom_used","computers","employees"
1100015,258.066151793103,258.083456003831,6.82857142857143,7.45714285714286,6.4,26.6
1100023,262.752598762488,261.06507106409,13.3137254901961,11.7843137254902,28.6666666666667,59.6274509803922
1100049,259.477230326303,260.753528895782,11.9508196721311,10.3770491803279,22.5245901639344,37.9836065573771
1100056,271.333274150602,276.75445423494,9.8125,8.6875,13.9375,33.1875
1100064,255.539112485849,257.374545183962,13.5882352941176,11.7058823529412,29.8235294117647,49.1176470588235
1100072,251.056364582677,249.670631629921,7.4,7.4,11.7,33
1100080,264.245765846715,264.886279284672,7.46666666666667,7.53333333333333,9.73333333333333,30.4666666666667
1100098,264.873849335135,265.555587713513,7.66666666666667,7.40740740740741,14.4074074074074,30.4444444444444
1100106,245.768097065217,242.09409336087,5.60869565217391,5.33333333333333,7.85507246376812,17.3913043478261
1100114,260.469899645255,261.305985667153,10.025641025641,9.87179487179487,16.3846153846154,39.7948717948718
1100122,258.915305032325,260.277804968363,9.41758241758242,8.96703296703297,19.5604395604396,34.3406593406593
1100130,257.278398410714,258.710571345238,8.06451612903226,8.80645161290323,7.41935483870968,27.9354838709677
1100148,278.619484433071,281.597253948819,9.90909090909091,9.63636363636364,14.0909090909091,43.3636363636364
1100155,270.645261791349,269.874293147583,9.84,9.28,20.16,45.16
1100189,262.896915355844,262.532784685714,9.17857142857143,7.89285714285714,16.1785714285714,36.2142857142857
1100205,258.223485625256,253.226697526197,12.2903225806452,11.5555555555556,16.5555555555556,42.3440860215054
1100254,258.855793808824,272.347781828431,8.42105263157895,8.47368421052632,13.4736842105263,40.5789473684211
1100288,270.267583358571,269.83074013,15.8214285714286,14.3928571428571,21.3928571428571,58
1100296,263.635675505263,272.003826126316,9,8.28571428571429,8.71428571428571,34.1428571428571
1100304,267.551735927419,266.862697105847,9.61111111111111,9.41818181818182,20.6909090909091,48.3818181818182
1100320,259.064705084592,255.989592691843,8.38888888888889,7.72222222222222,10.5,31.5555555555556
1100338,238.946439921875,239.58852641875,3.25,3.32352941176471,3.61764705882353,11.2058823529412
1100346,251.907664621795,252.583162621795,7.875,7.875,9.375,31
1100379,255.499138656627,258.96187946988,7.91666666666667,7.16666666666667,4,29.3333333333333
1100403,242.711740160221,238.286560071823,5.92857142857143,5.21428571428571,11.8571428571429,26.6428571428571
1100452,255.331733812133,258.468569530333,7.06666666666667,7.06666666666667,8.23333333333333,26.4
1100502,271.650953442308,275.886261846154,7.1,6.1,11,28.9
1100700,253.076835130435,253.189126942029,10.5,10.25,9.625,39.375
1100809,250.822368035857,247.624289011952,5.94736842105263,6.31578947368421,3.63157894736842,26.5263157894737
1100908,234.852696204082,240.35557155102,9,9.33333333333333,7.33333333333333,34
1100924,238.823530333333,238.353214117117,7,7.15384615384615,7.92307692307692,24.4615384615385
1100940,245.296186206061,245.204645230303,12.25,12.125,11.375,48.25
1101005,243.860407431193,253.129368669725,6.13333333333333,5.93333333333333,4.13333333333333,18.7333333333333
1101203,267.09824718018,265.329177441441,11.5,9.375,9.25,29.75
1101302,257.510322343284,260.821699268657,6.58333333333333,6.33333333333333,14.5833333333333,26.0833333333333
1101401,254.216763848039,256.286849333333,9.33333333333333,10.6666666666667,11.3333333333333,47.5555555555556
1101435,262.704258702128,268.914245468085,9.8,9.4,12.8,36.8
1101450,254.982815803571,256.996084964286,5.71428571428571,5,8,17.4285714285714
1101476,251.454710326923,257.23408975,7,7,16,32
1101484,248.05280862963,252.069957469136,9.8,8.6,17,42.6
1101492,264.432158627451,267.46677874902,9.46666666666667,9.13333333333333,10.9333333333333,27
1101500,256.992755928105,266.737112588235,8.2,8.1,11.8,31.9
